,Unnamed: 0,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
0,81527,2019-01-02,99.5500030517578,101.75,98.94000244140624,98.37548065185548,35329300,MSFT,2,-0.12558653478880544,26.446369427421264,24.79823544623596,50.206770774466875,-87.32995219713976,7.4730120649739025,25.7911252339681,25.21246550877889,51.40914930160475
0,81528,2019-01-02,72.79000091552734,74.63999938964844,72.19000244140625,72.4448013305664,6762700,NKE,2,-0.1383672222160932,26.430120663591822,24.737848277143044,48.62594054326388,-102.25362275900682,13.171736219416474,25.778336334228516,25.222127151489257,51.40914930160475
0,81529,2019-01-02,40.91081619262695,41.27134704589844,40.45540618896485,37.60328674316406,26430315,PFE,2,-0.13187402163634943,26.4180673093686,24.709796193133844,50.50667025160033,-93.04775853207265,13.171736219416477,25.75902951558431,25.23303855260213,51.40914930160475
0,81530,2019-01-02,91.02999877929688,91.38999938964844,89.93000030517578,86.12367248535156,9843900,PG,2,-0.10928729512844626,26.411837604396418,24.703326007969302,52.436658295209554,-58.810049048559335,3.3667133222146863,25.745966974894205,25.24531259536743,51.40914930160475
0,81531,2019-01-02,66.17998504638672,68.18753814697266,65.60100555419922,64.40036010742188,9361752,RTX,2,-0.10207640751249869,26.400740551342757,24.684344363818376,50.93004749301113,-60.72785009672893,7.246196952143198,25.726682917277017,25.26206398010254,51.40914930160475
0,81532,2019-01-02,117.48999786376952,118.19000244140624,116.33000183105467,111.65813446044922,1793400,TRV,2,-0.09526358778476762,26.375608813397285,24.666029370196462,50.930047493011116,-51.786346470754566,7.246196952143194,25.692222849527994,25.273976548512778,51.40914930160475
0,81533,2019-01-02,245.0,246.3500061035156,241.47000122070312,235.56398010253903,4063600,UNH,2,-0.08884028357888596,26.315066874888057,24.66106589946497,50.930047493011116,-60.59438906836067,10.189175167560151,25.657542737325034,25.2837997118632,51.40914930160475
0,81534,2019-01-02,130.0,133.74000549316406,129.60000610351562,131.06106567382812,8788000,V,2,-0.09505935714265235,26.244947007813334,24.648970457396626,49.290926852554406,-79.96749811597272,16.949372481431542,25.622796948750814,25.296779060363768,51.40914930160475
0,81535,2019-01-02,56.15999984741211,56.15999984741211,55.27999877929688,50.94753646850586,13969700,VZ,2,-0.07538699122162384,26.17308923698171,24.66802366279856,52.327296188917074,-35.06812034510454,0.4478106831604851,25.591476313273112,25.312021001180014,51.40914930160475
0,81536,2019-01-02,67.19999694824219,68.45999908447266,66.69000244140625,62.57354736328125,5528100,WBA,2,-0.06391427311041298,26.073222939822212,24.702386076596245,51.67256131564748,-38.68269151494505,1.35867930978129,25.556610743204754,25.332748540242513,51.40914930160475
0,81537,2019-01-02,91.63999938964844,93.6500015258789,91.63999938964844,89.98499298095703,8152700,WMT,2,-0.06539456440209435,25.953366551989053,24.743369402295617,50.15781324510144,-42.24413691849617,1.3586793097812835,25.52564353942871,25.350586732228596,51.40914930160475
0,81538,2019-01-02,67.3499984741211,69.87000274658203,67.26000213623047,60.55791091918945,16727200,XOM,2,-0.05407869899507389,25.820796652631167,24.812440041704768,51.6924990863506,-33.79168153138763,4.034420802838837,25.51101563771566,25.37351500193278,51.40914930160475
1,81539,2019-01-03,35.994998931884766,36.43000030517578,35.5,34.669639587402344,365248800,AAPL,3,-0.022734583167526523,25.714823089939816,24.88432489742591,54.399537914013145,31.875133188791576,9.42539691811248,25.511461321512858,25.405300013224284,54.03905619439179
1,81540,2019-01-03,94.79000091552734,95.18000030517578,93.2300033569336,90.51757049560548,4776600,AXP,3,0.0036820509670683066,25.72974521018606,24.87541893623728,54.59220787006058,57.83788272088072,15.682655956431656,25.51502653757731,25.436099497477212,54.03905619439179
1,81541,2019-01-03,319.489990234375,319.739990234375,309.3999938964844,302.1005554199219,5705600,BA,3,0.009406245244690581,25.756089893293094,24.87714813618689,52.453043278127936,17.600508261492216,3.5205440069321114,25.511461702982583,25.47301737467448,54.03905619439179
1,81542,2019-01-03,125.30999755859376,125.5,120.44000244140624,114.09825134277344,6165800,CAT,3,0.009518205118144607,25.77300270027896,24.889646072914402,51.8525473272792,-15.1354746309759,2.726363759323059,25.50165843963623,25.509044043223064,54.03905619439179
1,81543,2019-01-03,42.29999923706055,42.40999984741211,40.959999084472656,38.60043716430664,29606700,CSCO,3,0.010030598091901766,25.76838665317075,24.94773540188296,51.9237107987522,-1.308192129911134,1.7118647921070058,25.48472506205241,25.535284550984702,54.03905619439179
1,81544,2019-01-03,111.05999755859376,111.29000091552734,108.06999969482422,97.36026763916016,6496200,CVX,3,0.009784592070115394,25.732449001262435,25.045168453266374,51.844440725178096,-6.952261004957,0.7151932891214675,25.467123540242515,25.557234732309976,54.03905619439179
1,81545,2019-01-03,77.14122009277344,77.18392181396484,74.3943099975586,71.36653137207031,8369671,DD,3,0.010546179923590415,25.732744151138505,25.080966824508465,51.9960019990525,20.66522105675252,5.968508160403623,25.44996738433838,25.56731061935425,54.03905619439179
1,81546,2019-01-03,108.4800033569336,108.6500015258789,105.94000244140624,105.04621124267578,10594700,DIS,3,0.008890406690785113,25.729510750331652,25.114278541050187,51.65951416729678,15.040136530740956,3.767521556005925,25.429692522684732,25.57650114695231,54.03905619439179
1,81547,2019-01-03,170.66000366210938,171.77000427246094,168.2899932861328,162.17996215820312,4060200,GS,3,0.02455428946387528,25.763073246709848,25.122825915582634,54.11743986297784,67.5389734719434,12.213347331960216,25.416769790649415,25.58837677637736,54.03905619439179
1,81548,2019-01-03,171.83999633789062,171.83999633789062,168.2100067138672,160.3561553955078,4810500,HD,3,0.049344496383163516,25.807507801883734,25.152586459285697,55.85891101105299,150.37803766934124,21.04527204195615,25.40941766103109,25.600726699829103,54.03905619439179
1,81549,2019-01-03,114.52999877929688,114.87999725341795,112.69000244140624,101.0235595703125,4346700,IBM,3,0.0857995328409018,25.92669426005481,25.110936011856815,58.11966633435157,228.961327410654,32.11410768167058,25.410085932413736,25.613783423105875,54.03905619439179
1,81550,2019-01-03,46.150001525878906,46.27999877929688,44.38999938964844,42.098411560058594,32267300,INTC,3,0.09685454361503787,25.972471429449588,25.101921842950315,55.364048046777704,177.86412941156954,32.11410768167058,25.416547139485676,25.623496723175048,54.03905619439179
1,81551,2019-01-03,128.13999938964844,128.27000427246094,125.36000061035156,118.29940795898438,8654500,JNJ,3,0.11400918238665625,26.037010524249883,25.100881626629022,56.60000783121305,176.45930046043404,33.02713364490318,25.44060999552409,25.64071378707886,54.03905619439179
1,81552,2019-01-03,98.63999938964844,98.88999938964844,96.69000244140624,90.95284271240234,16286400,JPM,3,0.144812979690208,26.14966344847243,25.07512273774583,58.88997450122036,225.25325676029905,41.811796004413445,25.474699274698892,25.65501178105672,54.03905619439179
1,81553,2019-01-03,46.81999969482422,47.369998931884766,46.52999877929688,43.71169662475586,14714400,KO,3,0.1608977649462524,26.221679904521476,25.081978771625987,57.80808370782431,173.5700053829586,33.3533069136568,25.513912773132326,25.66885255177816,54.03905619439179
1,81554,2019-01-03,175.4499969482422,176.4499969482422,174.41000366210938,165.60243225097656,3728200,MCD,3,0.1833970689587332,26.29916443943341,25.113445996052427,59.22858578334304,174.4353160110167,35.933292397940235,25.560924911499022,25.686134147644044,54.03905619439179
1,81555,2019-01-03,188.27999877929688,188.27999877929688,182.88999938964844,169.98773193359375,3358200,MMM,3,0.20746626610600316,26.40785885317336,25.09498748319139,60.2358081039635,174.2157393765098,36.80490410953721,25.60258935292562,25.70519822438558,54.03905619439179
1,81556,2019-01-03,75.55999755859375,75.97000122070312,73.8499984741211,69.85845947265625,13273500,MRK,3,0.223426923027084,26.494121680541863,25.10430895300306,60.1398456830818,178.0663883488959,43.57526350574824,25.642917124430337,25.722391446431477,54.03905619439179
1,81557,2019-01-03,100.0999984741211,100.19000244140624,97.1999969482422,94.75645446777344,42579100,MSFT,3,0.23711785264573848,26.56155361165686,25.15117660532312,60.59486306760934,139.93999147604282,37.377456012106414,25.681685320536296,25.736405277252196,54.03905619439179
1,81558,2019-01-03,73.25,73.31999969482422,71.20999908447266,71.16336822509766,8007400,NKE,3,0.24674160079883123,26.63017183619216,25.184158074086156,60.79327175197942,135.70792801354085,39.73069749967464,25.726469294230142,25.75240281422933,54.03905619439179
1,81559,2019-01-03,41.0246696472168,41.11954498291016,39.800758361816406,36.5512580871582,28503533,PFE,3,0.25573501406710974,26.710048191506004,25.18382254366245,61.330408544823115,128.72009804626063,42.46221778178672,25.766797065734863,25.762913290659586,54.03905619439179
1,81560,2019-01-03,90.94000244140624,92.5,90.37999725341795,85.51982879638672,9820200,PG,3,0.25880063919573004,26.77751240467523,25.192556717639224,61.11391239172058,119.39322951026969,42.46221778178674,25.799995040893556,25.77298100789388,54.03905619439179
1,81561,2019-01-03,67.68407440185547,67.96727752685547,64.96538543701172,61.53416442871094,8884258,RTX,3,0.2662520313692447,26.844800521409017,25.230210731947917,62.15088534439208,129.35047358855297,46.510895815953944,25.841437149047852,25.784060033162437,54.03905619439179
1,81562,2019-01-03,117.0500030517578,117.3000030517578,115.05999755859376,109.65081024169922,1887500,TRV,3,0.26265563467779884,26.878406379424668,25.298871185577774,60.80865768934286,107.55701897258132,38.298358780609334,25.880204900105795,25.786213874816895,54.03905619439179
1,81563,2019-01-03,243.47999572753903,243.47999572753903,236.1300048828125,229.14010620117188,4623200,UNH,3,0.24404909344668368,26.876877534708942,25.385957777180703,58.20873625050312,80.28748965103794,27.594854236303885,25.91362590789795,25.78558432261149,54.03905619439179
1,81564,2019-01-03,131.2100067138672,131.27999877929688,127.87999725341795,126.3380889892578,9428300,V,3,0.22189061321876125,26.85464462501479,25.488400228195662,57.258795466853286,59.38043074988544,18.70918674150914,25.95016600290934,25.78648147583008,54.03905619439179
1,81565,2019-01-03,56.29999923706055,56.9900016784668,56.060001373291016,51.129425048828125,19245400,VZ,3,0.16627620538448795,26.815882458826025,25.561251864294093,50.86672993868213,5.466948014290734,1.3829399858231162,25.96197452545166,25.776725419362386,54.03905619439179
1,81566,2019-01-03,67.80000305175781,68.08999633789062,66.72000122070312,61.920597076416016,5853200,WBA,3,0.09948055572451509,26.798016114480216,25.58914418672828,47.5859144507483,-67.45305123170317,16.245058943380755,25.966876284281412,25.76174351374308,54.03905619439179
1,81567,2019-01-03,93.20999908447266,94.70999908447266,92.6999969482422,89.52226257324219,8277300,WMT,3,0.03588282943050913,26.835936939740627,25.52716006038144,46.124047270016135,-114.90195456248547,28.061547725061413,25.972223472595214,25.748933506011962,54.03905619439179
1,81568,2019-01-03,70.0,70.25,68.36000061035156,59.62812423706055,13866100,XOM,3,-0.005821229129125527,26.864602292111304,25.469084155032252,47.52838412268995,-83.03489534176006,21.040524205168445,25.976234245300294,25.743624941507974,54.03905619439179
2,81569,2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,36.149662017822266,234428400,AAPL,4,-0.022966140357596032,26.872447928020158,25.429155389240584,49.97313683703881,-52.13325432866155,12.166106421770682,25.977571042378745,25.7445161819458,30.186006049704684
2,81570,2019-01-04,95.37000274658205,98.3499984741211,94.9000015258789,94.59635162353516,4637200,AXP,4,-0.03933621321314007,26.880852116575838,25.40537777996957,49.47972609914879,-51.11987123765972,12.166106421770682,25.976902389526366,25.74596446355184,30.186006049704684
2,81571,2019-01-04,316.69000244140625,328.44000244140625,316.0799865722656,317.8226013183594,4448800,BA,4,-0.05544626658826601,26.89303354656616,25.361113029361576,48.896990736940474,-52.5129919585688,12.166106421770673,25.980912844340008,25.746187273661295,30.186006049704684
2,81572,2019-01-04,124.16999816894533,128.58999633789062,123.6999969482422,120.3332290649414,5456600,CAT,4,-0.079861825399,26.904733659779176,25.27835807606067,46.99122541012003,-125.18580036088954,30.947532137994404,25.981513595581056,25.741586017608643,30.186006049704684
2,81573,2019-01-04,41.84999847412109,43.0,41.52999877929688,40.33919525146485,27515000,CSCO,4,-0.10888602752314469,26.927625093211084,25.178888120900247,45.399451464429816,-145.96285886377086,33.89578772334537,25.9773764928182,25.731050777435303,30.186006049704684
2,81574,2019-01-04,110.27999877929688,110.98999786376952,109.47000122070312,99.37794494628906,7952500,CVX,4,-0.1660407981406422,26.986908986057774,24.983623049769864,40.693894276407285,-181.69406165521886,43.000933223856705,25.9585631052653,25.712843322753905,30.186006049704684
2,81575,2019-01-04,76.48651885986328,78.20867156982422,76.24456024169922,74.38374328613281,9745517,DD,4,-0.17759355073007654,26.956926258091272,24.90620965194291,45.80090014854352,-148.66539473316124,43.0009332238567,25.95239766438802,25.7011825243632,30.186006049704684
2,81576,2019-01-04,107.94000244140624,110.75,107.25,108.28660583496094,10122800,DIS,4,-0.175437333617122,26.90959779372532,24.858322128149677,47.179959844062715,-120.32177574137164,37.216023806707376,25.95096066792806,25.690326595306395,30.186006049704684
2,81577,2019-01-04,172.99000549316406,176.0,171.10000610351562,167.48040771484375,3788300,GS,4,-0.18741576335469645,26.855348027411058,24.793037401971265,45.15243100153979,-126.35615323181537,39.81842294641947,25.935847409566243,25.676308600107827,30.186006049704684
2,81578,2019-01-04,170.17999267578125,174.74000549316406,169.52000427246094,165.12091064453125,4762600,HD,4,-0.18547975055337318,26.777061678104793,24.76129834539374,46.54561715449034,-109.66924013627523,39.81842294641947,25.919224548339844,25.664321104685467,30.186006049704684
2,81579,2019-01-04,114.91000366210938,117.48999786376952,114.44000244140624,104.96930694580078,4477800,IBM,4,-0.165102463698247,26.671977575593917,24.772003404325513,48.98952075366577,-73.55332159082027,24.83875778996666,25.902247301737468,25.656166617075602,30.186006049704684
2,81580,2019-01-04,45.84000015258789,47.56999969482422,45.540000915527344,44.68165969848633,35447300,INTC,4,-0.15157744976703214,26.554938342898332,24.790582630307235,48.39881162540976,-75.43395543621384,24.83875778996666,25.89037094116211,25.65345904032389,30.186006049704684
2,81581,2019-01-04,127.12000274658205,128.64999389648438,126.7300033569336,120.28485870361328,8831700,JNJ,4,-0.11278209464390798,26.410313389459695,24.85990431531325,52.06158489520752,-20.575378705964006,2.2453502672817485,25.885545667012533,25.66307783126831,30.186006049704684
2,81582,2019-01-04,99.11000061035156,100.93000030517578,98.27999877929688,94.30587005615234,16935200,JPM,4,-0.04976748839241907,26.337730208255905,24.904486855647903,55.89512365511003,13.848477523314717,9.786973513687148,25.886015192667642,25.680357233683267,30.186006049704684
2,81583,2019-01-04,46.75,47.56999969482422,46.63999938964844,44.583309173583984,13013700,KO,4,-0.008473284498482059,26.283562557412328,24.93585902004129,54.64808544978469,13.704123558973729,9.786973513687157,25.885546875,25.69972982406616,30.186006049704684
2,81584,2019-01-04,176.02999877929688,179.1999969482422,175.69000244140625,168.80276489257812,3194300,MCD,4,0.07421893542099411,26.425837950433316,24.83978743103641,60.01272542240274,69.11306652102427,25.470749827071316,25.90117098490397,25.731047948201496,30.186006049704684
2,81585,2019-01-04,186.75,191.97999572753903,186.02999877929688,176.98114013671875,2995100,MMM,4,0.13708080850081217,26.60937140441722,24.74588830017262,59.855329633149225,94.18367980685485,27.47429631646715,25.912778981526692,25.757684167226156,30.186006049704684
2,81586,2019-01-04,74.73999786376953,76.5,74.63999938964844,71.96251678466797,14077400,MRK,4,0.2204252668359743,26.905536953958404,24.610790713277922,63.15651732457574,127.94847122904581,37.86319993361671,25.939508628845214,25.791212876637776,30.186006049704684
2,81587,2019-01-04,99.72000122070312,102.51000213623048,98.93000030517578,99.16351318359376,44060600,MSFT,4,0.28807371723640074,27.162455727790913,24.533735106254497,63.57899733503623,149.72508042442908,40.01589596660996,25.966710344950357,25.824197832743327,30.186006049704684
2,81588,2019-01-04,73.44999694824219,75.12000274658203,73.12000274658203,73.02192687988281,7844200,NKE,4,0.345895426240137,27.403473911428584,24.472042980050908,64.28512020765704,141.66503078517945,37.9720990473776,25.996629905700683,25.861549599965414,30.186006049704684
2,81589,2019-01-04,40.265655517578125,41.129032135009766,40.09487533569336,37.38592147827149,27145348,PFE,4,0.39697976785915046,27.637193135655643,24.410456057154413,65.12447739466262,157.35986673814176,44.34116763852586,26.028830528259277,25.89781379699707,30.186006049704684
2,81590,2019-01-04,90.83999633789062,92.48999786376952,90.37000274658205,87.26532745361328,10565700,PG,4,0.43464046221529173,27.84656125184088,24.379940022268006,65.3119193357895,141.31715416474364,42.212537087446286,26.062379773457845,25.9311874071757,30.186006049704684
2,81591,2019-01-04,65.5254898071289,67.46381378173828,65.1416015625,63.63921356201172,10083317,RTX,4,0.46135426370032206,28.034772767174857,24.377968512427195,65.50366254097767,136.84401501612066,43.97874882592927,26.093489519755046,25.967463334401447,30.186006049704684
2,81592,2019-01-04,116.66000366210938,118.77999877929688,116.12999725341795,112.90438842773438,1793900,TRV,4,0.4564970157051107,28.149936428133927,24.438886318142927,62.1282593647965,118.82873497108925,41.28603111562777,26.118695322672526,25.99945011138916,30.186006049704684
2,81593,2019-01-04,239.8000030517578,243.4600067138672,238.8000030517578,231.8199462890625,5367600,UNH,4,0.46207600632821766,28.26857196284091,24.528163037769446,63.51035696639881,107.43996601964011,27.126048974164846,26.155343055725098,26.034484481811525,30.186006049704684
2,81594,2019-01-04,130.44000244140625,134.58999633789062,130.1300048828125,131.7808837890625,11065800,V,4,0.46226132227831584,28.316789521363777,24.73390894970556,63.61208084334535,113.28008531954593,28.884248071955128,26.194447644551595,26.072306823730468,30.186006049704684
2,81595,2019-01-04,56.4900016784668,56.88999938964844,55.95000076293945,51.25675582885742,17035800,VZ,4,0.44093183077383813,28.34717818532353,24.897887503763386,60.97370417344469,87.87467589176265,20.26822049282819,26.241708119710285,26.101841322580974,30.186006049704684
2,81596,2019-01-04,68.43000030517578,70.13999938964844,68.0,63.98060989379883,6868600,WBA,4,0.4354025733049198,28.391460031068117,25.05677681585571,62.5792862786353,95.71386704148087,25.78390680221715,26.30465284983317,26.13576456705729,30.186006049704684
2,81597,2019-01-04,93.20999908447266,93.66000366210938,92.69000244140624,90.08141326904295,8029100,WMT,4,0.45906460086566625,28.442979990515028,25.26938039156505,65.55986677038229,116.94989740315765,38.1065638288076,26.385601870218913,26.178912671407065,30.186006049704684
2,81598,2019-01-04,69.63999938964844,71.2699966430664,69.36000061035156,61.82659530639648,16043600,XOM,4,0.4577843404168931,28.432470809421236,25.51421269277603,63.25292548246209,92.98771953526912,28.04215978609364,26.456890233357747,26.21656223932902,30.186006049704684
3,81599,2019-01-07,37.17499923706055,37.20750045776367,36.47499847412109,36.0692024230957,219111200,AAPL,0,0.46020819323216955,28.42671545848233,25.744133578688082,64.02882386458678,97.42227128906423,32.45518475042514,26.525329208374025,26.251450125376383,20.674220505848474
3,81600,2019-01-07,97.7699966430664,98.91999816894533,97.0199966430664,95.1098175048828,3289000,AXP,0,0.4476794809892546,28.334109269887456,26.054810941904535,62.57669087615742,87.0921926313957,32.45518475042513,26.59126771291097,26.284085051218668,20.674220505848474
3,81601,2019-01-07,330.5199890136719,330.69000244140625,323.3500061035156,318.8233947753906,4030300,BA,0,0.45923292946727656,28.305051487953428,26.301939516990423,64.9472705086985,90.52710582007796,36.8787041334833,26.669827143351238,26.325369993845623,20.674220505848474
3,81602,2019-01-07,128.58999633789062,129.60000610351562,126.6999969482422,120.40834045410156,4653400,CAT,0,0.4716945656888747,28.328191108005512,26.468426018459333,65.6815570459774,106.67764525457169,44.23588895494764,26.757190322875978,26.369351959228517,20.674220505848474
3,81603,2019-01-07,42.86000061035156,43.650001525878906,42.7599983215332,40.61175537109375,19488100,CSCO,0,0.46581887519224807,28.240195046444384,26.744017065982376,64.03376502845128,95.2570818884076,42.783735468995914,26.844779841105144,26.41107816696167,20.674220505848474
3,81604,2019-01-07,111.05999755859376,112.93000030517578,109.91999816894533,100.66925811767578,5712700,CVX,0,0.4586076554861691,28.25454842082422,26.85766147144873,64.2777141316997,92.80613357952866,42.78373546899593,26.948396937052408,26.453480021158853,20.674220505848474
3,81605,2019-01-07,77.99517822265625,79.00570678710938,77.04159545898438,74.42451477050781,7724397,DD,0,0.441789351613572,28.221020020220834,27.013092147137563,63.30047324966284,78.91453583967969,28.715215512001873,27.0364377339681,26.49441769917806,20.674220505848474
3,81606,2019-01-07,109.91000366210938,111.4000015258789,109.3000030517578,109.22513580322266,6714700,DIS,0,0.42952017111997165,28.25423519250182,27.06453101996156,63.86873397245007,83.10521606431782,28.715215512001883,27.12312405904134,26.5370423634847,20.674220505848474
3,81607,2019-01-07,175.22999572753906,177.8300018310547,172.27000427246094,168.40846252441406,3152100,GS,0,0.4182546760906902,28.28917577826956,27.112213534474584,64.18175357540112,88.86105723614325,30.163635061813487,27.217711639404296,26.57677952448527,20.674220505848474
3,81608,2019-01-07,173.8300018310547,178.17999267578125,173.8300018310547,168.3734588623047,4928800,HD,0,0.4208690495646046,28.363721610252032,27.1304489601215,65.71772097011848,105.83266235210218,34.051578627624295,27.315233421325683,26.617228984832764,20.674220505848474
3,81609,2019-01-07,117.5,118.83000183105467,116.66999816894533,105.71192169189452,3751200,IBM,0,0.40029272416128237,28.392505083401684,27.159907521883962,62.65998842220468,86.16469510932751,25.04335517428039,27.39830773671468,26.650277519226073,20.674220505848474
3,81610,2019-01-07,47.09999847412109,48.0,46.75,44.88982772827149,22736800,INTC,0,0.3914961364772651,28.440622559223804,27.182222899760568,63.82097732470031,94.84814936555513,30.472142142852693,27.48815460205078,26.689262771606444,20.674220505848474
3,81611,2019-01-07,127.62999725341795,128.35000610351562,126.8000030517578,119.51325225830078,8404700,JNJ,0,0.347187265500839,28.43925082057849,27.21000683933362,58.59550705694862,59.86345899045495,22.150139025798925,27.55316950480143,26.719357585906984,20.674220505848474
3,81612,2019-01-07,100.43000030517578,101.47000122070312,99.70999908447266,94.37142944335938,15430700,JPM,0,0.3252637436465591,28.420291676443608,27.302107844430413,60.304200383759316,51.98153405805619,21.024784555805045,27.61208947499593,26.749052333831788,20.674220505848474
3,81613,2019-01-07,47.56999969482422,47.75,46.900001525878906,44.002235412597656,13135500,KO,0,0.29681725621628274,28.408196411777094,27.35957836086695,59.16358331607842,53.577426778767716,23.534694094613055,27.671460787455242,26.77850383122762,20.674220505848474
3,81614,2019-01-07,178.13999938964844,181.8800048828125,178.13999938964844,170.63961791992188,3283000,MCD,0,0.3019414124236377,28.43964160568875,27.410756648705785,62.17679864054213,90.36843064425388,29.74078039386082,27.722705268859862,26.811938126881916,20.674220505848474
3,81615,2019-01-07,191.3600006103516,192.3000030517578,188.66000366210935,176.57411193847656,2162200,MMM,0,0.29549205105016796,28.39386906193038,27.550665049092565,61.11289324230847,91.34508620321692,32.22839459951179,27.77146625518799,26.84212261835734,20.674220505848474
3,81616,2019-01-07,76.1500015258789,76.47000122070312,75.41000366210938,71.1699447631836,15071700,MRK,0,0.3302906568294972,28.51626110076686,27.556270599367416,64.93274068776182,161.83035760059434,43.17699569724833,27.82338752746582,26.88144807815552,20.674220505848474
3,81617,2019-01-07,101.63999938964844,103.2699966430664,100.9800033569336,99.28997039794922,35656100,MSFT,0,0.36027422858482083,28.67175558438401,27.49558889040847,65.45929561182075,225.87836204900023,50.89931827346986,27.8759864171346,26.92134838104248,20.674220505848474
